"Trial","X1.Second.Residency","X1.Minute.Residency","X5.Minute.Residency","X1.Hour.Visits..1.Second.","X1.Hour.Visits..1.Minute.","X1.Hour.Visits..5.Minutes.","X2.Hour.Visits..1.Second.","X2.Hour.Visits..1.Minute.","X2.Hour.Visits..5.Minutes.","half.Hour.Visits..1.Second.","half.Hour.Visits..1.Minute.","half.Hour.Visits..5.Minutes."
582,1,0.936155447605829,0.885813148788927,1,1,1,1,1,1,1,1,1
583,0.819446534183632,0.632199861207495,0.612456747404844,3,3,3,1,1,3,3,3,3
584,0.750662608071666,0.560027758501041,0.577854671280277,3,3,3,2,2,2,4,4,3
585,0.914561174060485,0.700902151283831,0.709342560553633,1,1,3,1,1,1,2,3,3
586,1,0.879944482997918,0.885813148788927,1,1,1,1,1,1,1,1,1
587,0.982465480723603,0.755725190839695,0.709342560553633,1,1,1,1,1,1,1,2,2
588,0.368143887223528,0.240111034004164,0.238754325259516,2,2,2,2,2,2,2,2,2
589,0.23912917674564,0.143650242886884,0.152249134948097,4,4,3,3,3,3,4,4,4
590,0.806854087336952,0.730742539902845,0.747404844290657,2,2,2,2,2,2,3,2,3
591,0.645976319718522,0.446911866759195,0.42560553633218,3,3,3,2,2,2,6,6,5
592,0.266918206965197,0.199167244968772,0.200692041522491,4,5,5,3,3,3,6,5,6
593,0.89163319868983,0.628730048577377,0.615916955017301,2,2,2,1,2,2,2,2,2
594,1,0.875780707841777,0.920415224913495,1,1,1,1,1,1,1,1,1
595,0.992824157127811,0.770992366412214,0.775086505190311,1,1,1,1,1,1,1,1,1
596,0.505700165507344,0.391394864677307,0.41522491349481,2,3,3,2,2,2,4,4,5
597,0.720558789828821,0.607217210270645,0.598615916955017,2,2,2,2,2,2,3,3,3
598,0.742294649367484,0.493407356002776,0.498269896193772,3,3,4,1,3,3,5,5,4
599,0.466198307889955,0.325468424705066,0.318339100346021,2,2,2,2,2,2,3,4,4
600,0.758162521267115,0.606523247744622,0.567474048442907,2,2,3,2,2,3,3,3,4
601,0.824620085415678,0.608605135322693,0.612456747404844,2,3,4,1,1,1,2,4,4
602,0.779979398386593,0.71616932685635,0.709342560553633,2,2,2,2,2,2,2,2,2
603,0.183527968426291,0.144344205412908,0.141868512110727,2,2,2,2,2,2,2,2,2
604,0.539912732491522,0.455933379597502,0.467128027681661,3,3,3,3,3,3,3,4,3
605,0.258932188284858,0.174878556557946,0.179930795847751,2,2,2,2,2,2,2,2,2
606,0.999375007233713,0.811936155447606,0.830449826989619,1,1,1,1,1,1,1,1,1
607,0.388826518211595,0.333795975017349,0.307958477508651,2,2,2,2,2,2,3,3,3
608,0.953669517713915,0.715475364330326,0.740484429065744,1,2,2,1,1,1,1,2,2
609,0.283561532852629,0.182512144344205,0.166089965397924,3,3,2,2,2,2,5,4,6
610,0.420527540190507,0.290770298403886,0.318339100346021,3,3,2,2,2,2,3,3,3
611,0.8028032082962,0.665510062456627,0.660899653979239,3,3,3,1,1,1,5,5,6
612,0.626312195460701,0.526717557251908,0.515570934256055,3,3,3,3,3,3,4,4,4
613,0.0596636613002164,0.0409437890353921,0.0449826989619377,2,2,2,2,2,2,2,2,2
614,0.314371361442576,0.23941707147814,0.249134948096886,3,3,3,3,3,3,4,4,4
615,0.244927720743973,0.204024982650937,0.207612456747405,3,3,2,2,3,2,4,3,2
616,1,0.875780707841777,0.885813148788927,1,1,1,1,1,1,1,1,1
617,0.638198631960278,0.526717557251908,0.505190311418685,3,3,3,2,2,2,3,5,5
618,1,0.899375433726579,0.892733564013841,1,1,1,1,1,1,1,1,1
619,0.472401939792364,0.279666897987509,0.283737024221453,3,3,3,3,3,2,4,4,3
620,0.206386500156248,0.162387231089521,0.176470588235294,3,3,2,2,2,2,3,3,2
621,0.674344046943901,0.446217904233171,0.449826989619377,2,2,2,2,2,2,2,2,6
622,0.979896066017754,0.772380291464261,0.757785467128028,1,1,1,1,1,1,1,1,3
623,0.38491452645224,0.365024288688411,0.359861591695502,2,2,2,2,2,2,2,2,2
624,1,0.942401110340042,0.934256055363322,1,1,1,1,1,1,1,1,1
625,0.883242092105415,0.656488549618321,0.605536332179931,1,1,2,1,1,1,2,3,4
626,1,0.979875086745316,0.97923875432526,1,1,1,1,1,1,1,1,1
627,0.493154014421129,0.364330326162387,0.380622837370242,3,3,3,3,3,3,3,3,3
628,0.988750130206826,0.866065232477446,0.858131487889273,1,1,1,1,1,1,1,1,1
629,0.488327681392576,0.382373351839001,0.380622837370242,2,2,2,2,2,2,2,3,4
630,0.422286779088205,0.387231089521166,0.387543252595156,2,2,2,2,2,2,2,2,2
631,0.384497864608049,0.214434420541291,0.228373702422145,3,3,3,2,2,2,4,4,5
632,0.414323908288099,0.251214434420541,0.256055363321799,4,3,5,3,3,3,6,6,5
633,0.974942419647921,0.711311589174185,0.70242214532872,1,1,1,1,1,1,1,1,2
634,1,0.957668285912561,0.958477508650519,1,1,1,1,1,1,1,1,1
635,0.548604761518964,0.446911866759195,0.432525951557093,2,2,2,2,2,2,2,2,2
636,0.29430214928068,0.275503122831367,0.280276816608997,2,2,2,2,2,2,2,2,2
637,0.282276825499705,0.187369882026371,0.190311418685121,3,3,3,3,2,2,4,3,3
638,0.432506568211016,0.312283136710618,0.304498269896194,3,3,3,2,2,2,3,3,6
639,0.807999907408479,0.579458709229702,0.58477508650519,3,2,3,1,2,2,4,4,6
640,0.47870973715582,0.395558639833449,0.439446366782007,3,3,3,3,3,3,3,6,6
641,0.758127799446766,0.563497571131159,0.557093425605536,2,2,3,2,2,2,3,3,4
642,0.210888762861541,0.156141568355309,0.14878892733564,2,2,2,2,2,2,2,2,2
643,0.473663499265055,0.32824427480916,0.342560553633218,4,4,4,2,2,3,5,5,5
644,1,0.927133934767523,0.927335640138408,1,1,1,1,1,1,1,1,1
645,0.708545039987963,0.659958362248439,0.674740484429066,2,2,2,2,2,2,2,2,2
646,0.328121202300899,0.249826509368494,0.259515570934256,2,2,2,2,2,2,2,2,2
647,0.477089385539519,0.35322692574601,0.356401384083045,2,2,2,2,2,2,2,2,2
648,0.406083262925198,0.343511450381679,0.352941176470588,3,3,3,2,2,2,3,3,3
649,1,0.986120749479528,0.982698961937716,1,1,1,1,1,1,1,1,1
650,0.676820870128818,0.479528105482304,0.470588235294118,2,2,2,2,2,2,2,2,3
651,0.729042487934167,0.553782095766829,0.598615916955017,4,2,2,1,2,2,4,2,3
652,0.861344197405123,0.712005551700208,0.709342560553633,2,2,2,1,1,2,3,4,3
653,0.811854029467251,0.662040249826509,0.674740484429066,2,4,3,1,2,3,4,4,4
654,0.832733417437298,0.623178348369188,0.619377162629758,2,2,2,2,2,2,2,2,2
655,0.362252751704263,0.260929909784872,0.256055363321799,5,5,5,3,3,3,6,7,6
656,0.500202543952038,0.325468424705066,0.335640138408304,4,4,4,3,3,3,5,5,5
657,0.664066388120508,0.448299791811242,0.387543252595156,2,3,4,2,2,2,5,4,6
658,0.74629923264777,0.684247050659264,0.678200692041522,2,2,2,2,2,2,2,2,2
659,0.809689702665478,0.57529493407356,0.539792387543253,2,3,3,1,1,1,5,4,5
660,0.962755060705316,0.680083275503123,0.633217993079585,1,1,1,1,1,1,1,1,4
661,0.389335771576718,0.328938237335184,0.349480968858132,2,2,2,2,2,2,2,2,2
662,0.684598557887061,0.546842470506593,0.515570934256055,3,3,2,3,3,2,3,4,2
663,1,0.923664122137405,0.920415224913495,1,1,1,1,1,1,1,1,1
664,1,0.886190145732131,0.85121107266436,1,1,1,1,1,1,1,1,1
665,0.916864388143656,0.723108952116586,0.740484429065744,2,2,2,1,1,2,2,2,2
666,0.787872825546001,0.474670367800139,0.480968858131488,3,4,4,1,2,2,4,4,6
667,0.976898415527598,0.82234559333796,0.837370242214533,1,1,1,1,1,1,1,1,2
668,0.207370285066145,0.124913254684247,0.14878892733564,3,4,4,3,3,3,4,4,5
669,0.577400724528651,0.54059680777238,0.550173010380623,2,2,2,2,2,2,2,2,2
670,0.905927014733626,0.74323386537127,0.747404844290657,1,1,2,1,1,1,3,4,4
671,0.527436025046006,0.40735600277585,0.418685121107266,3,3,3,2,2,3,4,4,3
672,0.189106607562412,0.14087439278279,0.14878892733564,2,2,2,2,2,2,2,2,2
673,0.816321570352195,0.736294240111034,0.726643598615917,2,3,3,2,2,3,4,3,3
674,0.677943542320112,0.447605829285219,0.401384083044983,3,3,5,2,2,2,5,7,9
675,0.752988970035069,0.573213046495489,0.543252595155709,2,2,2,2,2,2,2,2,4
676,0.839168528142035,0.679389312977099,0.695501730103806,3,3,2,2,2,2,3,3,2
677,0.582852050323492,0.433032616238723,0.43598615916955,2,2,2,2,2,2,2,2,2
678,0.200414347056168,0.161693268563498,0.14878892733564,2,2,2,2,2,2,2,2,2
679,0.637978727098066,0.479528105482304,0.480968858131488,2,2,2,2,2,2,2,2,2
680,0.361037487992037,0.214434420541291,0.235294117647059,2,2,2,2,2,2,2,2,4
681,1,0.739764052741152,0.768166089965398,1,1,1,1,1,1,1,1,1
682,0.280390273260726,0.218598195697432,0.217993079584775,2,2,2,2,2,2,2,2,3
683,0.254985474705154,0.228313671061763,0.242214532871972,2,2,2,2,2,2,2,2,2
684,0.935938241455539,0.693268563497571,0.72318339100346,1,1,2,1,1,1,2,2,3
685,0.222208076295413,0.192921582234559,0.197231833910035,2,2,2,2,2,2,2,2,2
686,0.793752387125149,0.580152671755725,0.522491349480969,2,2,2,2,2,2,2,2,3
687,0.543477506047384,0.405968077723803,0.387543252595156,3,3,2,2,2,2,3,4,2
688,0.984803416627122,0.844552394170715,0.826989619377163,1,1,1,1,1,1,1,1,2
689,0.969190171410053,0.712005551700208,0.705882352941177,1,1,1,1,1,1,1,1,2
690,0.596474577840534,0.541984732824427,0.550173010380623,2,2,2,2,2,2,2,2,2
691,0.219164130044791,0.117279666897988,0.114186851211073,3,3,5,2,2,3,8,7,6
692,0.160310644552725,0.0756419153365718,0.0865051903114187,2,2,2,2,2,2,2,3,6
693,0.839573616046111,0.553088133240805,0.550173010380623,2,2,3,2,2,2,2,2,4
694,0.101480306940892,0.0700902151283831,0.069204152249135,2,2,2,2,2,2,2,2,2
695,0.293353086191132,0.194309507286607,0.183391003460208,3,3,3,2,2,2,3,4,5
696,0.213342438166225,0.163775156141568,0.176470588235294,2,2,2,2,2,2,2,2,2
697,0.334440573604472,0.231783483691881,0.224913494809689,2,2,3,2,2,2,3,3,3
698,0.921609703591394,0.775850104094379,0.806228373702422,1,2,2,1,1,1,2,2,3
699,0.999247693892432,0.781401804302568,0.788927335640138,1,1,1,1,1,1,1,1,1
700,0.0869781599750003,0.0638445523941707,0.0657439446366782,2,2,2,2,2,2,2,2,2
701,0.476857906737191,0.339347675225538,0.304498269896194,3,4,5,2,2,2,4,4,6
702,0.903936297033599,0.692574600971548,0.692041522491349,1,1,2,1,1,1,1,2,4
703,0.443281906459416,0.251214434420541,0.269896193771626,3,3,3,3,3,3,3,3,4
704,0.538107197833358,0.4323386537127,0.432525951557093,5,3,3,3,3,3,5,3,3
705,0.187891343850187,0.129770992366412,0.145328719723183,2,2,3,2,2,2,3,3,3
706,0.791970000347218,0.597501734906315,0.588235294117647,2,3,3,2,2,2,3,4,5
707,0.376291941065497,0.255378209576683,0.280276816608997,3,3,3,3,3,3,3,3,3
708,0.756449578129883,0.562109646079112,0.56401384083045,2,2,2,2,2,2,4,5,5
709,0.488350829272809,0.351839000693963,0.363321799307958,3,3,3,2,2,2,3,4,5
710,0.851587365886969,0.682165163081194,0.657439446366782,2,2,2,2,2,2,2,2,2
711,0.916528743880279,0.80499653018737,0.844290657439446,2,2,2,1,1,1,2,2,2
712,0.693452622076133,0.662040249826509,0.664359861591695,2,2,2,2,2,2,2,2,2
713,0.999861112718603,0.830673143650243,0.823529411764706,1,1,1,1,1,1,1,1,2
714,0.299822918716219,0.262317834836919,0.26643598615917,3,3,3,3,3,3,3,3,3
715,0.686924919850465,0.48646773074254,0.515570934256055,2,2,2,2,2,2,2,2,2
716,0.980000231478802,0.756419153365718,0.754325259515571,1,1,1,1,1,1,1,2,1
717,1,0.874392782789729,0.892733564013841,1,1,1,1,1,1,1,1,1
718,0.208203608754528,0.164469118667592,0.179930795847751,2,2,2,2,2,2,2,3,4
719,0.800916656057222,0.604441360166551,0.650519031141868,2,2,2,2,2,2,2,3,3
720,0.428779759493524,0.330326162387231,0.335640138408304,3,3,3,3,3,3,4,5,6
721,0.892142452054953,0.616238723108952,0.570934256055363,2,2,3,1,1,1,3,3,4
722,0.325192995451442,0.2470506592644,0.280276816608997,2,2,2,2,2,2,2,2,3
723,1,0.902151283830673,0.882352941176471,1,1,1,1,1,1,1,1,1
724,0.769053598916679,0.606523247744622,0.598615916955017,2,3,3,2,2,2,5,5,4
725,0.813208180460874,0.605829285218598,0.588235294117647,2,2,3,2,2,2,2,3,4
726,0.671033900070601,0.522553782095767,0.501730103806228,3,3,4,2,2,3,4,4,6
727,0.298167845279569,0.228313671061763,0.249134948096886,2,2,2,2,2,2,3,3,3
728,0.103343711299638,0.080499653018737,0.069204152249135,2,2,2,2,2,2,2,2,2
729,0.696137776183146,0.537820957668286,0.546712802768166,3,3,2,3,3,2,4,5,4
730,0.472783879816206,0.354614850798057,0.359861591695502,2,2,2,2,2,2,2,2,2
731,0.996967627689494,0.692574600971548,0.678200692041522,1,1,1,1,1,1,1,1,3
732,0.670767699447923,0.573213046495489,0.560553633217993,2,2,2,2,2,2,3,3,2
733,0.999872686658719,0.866065232477446,0.906574394463668,1,1,1,1,1,1,1,1,1
734,0.848647585097395,0.674531575294934,0.660899653979239,3,3,3,1,1,2,3,3,3
735,0.245240217127117,0.159611380985427,0.15916955017301,3,3,3,2,2,2,3,3,3
736,0.47770280436569,0.350451075641915,0.377162629757785,2,4,4,2,2,2,3,4,4
737,1,0.904233171408744,0.892733564013841,1,1,1,1,1,1,1,1,1
738,1,0.836224843858432,0.816608996539792,1,1,1,1,1,1,1,1,1
739,0.875938935891946,0.732824427480916,0.750865051903114,3,3,3,1,1,1,3,3,3
740,0.866309417715073,0.603053435114504,0.660899653979239,1,2,3,1,1,1,2,3,4
741,0.0839342137243782,0.054823039555864,0.055363321799308,3,3,2,2,2,2,3,3,2
742,0.930892003564774,0.68147120055517,0.688581314878893,1,1,1,1,1,1,1,1,4
743,0.606948993645907,0.470506592643997,0.477508650519031,3,3,3,2,2,2,6,4,4
744,0.390898253492436,0.267869535045108,0.273356401384083,2,3,3,2,2,2,3,3,3
745,1,0.85704371963914,0.875432525951557,1,1,1,1,1,1,1,1,1
746,0.655976203979121,0.573213046495489,0.581314878892734,2,2,2,2,2,2,2,2,2
747,0.380284950405667,0.269257460097155,0.249134948096886,3,3,3,3,3,3,3,3,5
748,0.880337033136191,0.748091603053435,0.71280276816609,2,2,2,2,2,2,3,2,3
749,0.216305366836032,0.125607217210271,0.1280276816609,3,3,2,3,3,2,3,3,2
750,0.147938102568257,0.11380985426787,0.114186851211073,2,2,2,2,2,2,2,2,2
751,1,0.811242192921582,0.809688581314879,1,1,1,1,1,1,1,1,1
752,0.309822802976817,0.245662734212353,0.228373702422145,2,2,2,2,2,2,2,2,3
753,0.461036330598026,0.378903539208883,0.380622837370242,3,3,3,2,2,2,3,3,3
754,0.130530896633141,0.083969465648855,0.0934256055363322,3,3,3,3,3,3,3,3,4
755,0.381014108633002,0.319916724496877,0.318339100346021,3,3,3,3,3,3,3,3,3
756,1,0.895211658570437,0.927335640138408,1,1,1,1,1,1,1,1,1
757,0.506683950417241,0.323386537126995,0.332179930795848,2,2,2,2,2,2,2,2,4
758,0.388768648511013,0.217210270645385,0.197231833910035,4,4,3,4,4,3,4,4,5
759,0.94300991886668,0.781401804302568,0.788927335640138,2,2,2,1,1,1,2,2,2
760,0.22851587365887,0.197779319916724,0.204152249134948,2,2,2,2,2,2,2,2,2
761,0.921262485387901,0.803608605135323,0.775086505190311,1,1,3,1,1,1,3,3,3
762,0.270378815060011,0.215128383067314,0.214532871972318,2,2,2,2,2,2,2,2,3
763,0.315899121537945,0.280360860513532,0.280276816608997,3,3,2,2,2,2,4,3,2
764,1,0.868147120055517,0.858131487889273,1,1,1,1,1,1,1,1,1
765,0.924873554704228,0.770992366412214,0.740484429065744,2,2,2,1,1,1,2,2,2
766,0.916771796622724,0.792505204718945,0.792387543252595,2,2,2,1,2,2,2,2,2
767,0.0385180727074918,0.0215128383067314,0.0242214532871972,2,2,2,2,2,2,2,2,2
768,0.984398328723047,0.809854267869535,0.788927335640138,1,1,1,1,1,1,1,1,2
769,0.50587377460909,0.305343511450382,0.314878892733564,2,2,3,2,2,2,3,3,3
770,0.518408351755188,0.32824427480916,0.373702422145329,2,2,2,2,2,2,2,2,2
771,0.526486961956459,0.362248438584316,0.373702422145329,2,3,3,2,2,2,3,3,3
772,0.533084107822826,0.448299791811242,0.439446366782007,2,2,2,2,2,2,2,2,3
773,0.835858381268735,0.641221374045801,0.667820069204152,2,2,3,1,1,1,3,5,7
774,0.98841448594345,0.745315752949341,0.716262975778547,1,1,1,1,1,1,1,1,3
775,0.617793775535005,0.494101318528799,0.494809688581315,2,2,2,2,2,2,2,2,2
776,0.957836136155832,0.70853573907009,0.72318339100346,1,1,1,1,1,1,1,1,2
777,0.993414428073749,0.878556557945871,0.878892733564014,1,1,1,1,1,1,1,1,1
778,0.595976898415528,0.535739070090215,0.536332179930796,4,4,3,2,2,3,5,5,4
779,0.607284637909283,0.395558639833449,0.41522491349481,2,2,2,2,2,2,3,3,3
780,0.547921899052094,0.392782789729355,0.397923875432526,3,3,3,2,2,2,3,4,4
781,0.803057834978762,0.663428174878557,0.660899653979239,2,2,2,2,2,2,3,3,2
782,0.893380863647412,0.638445523941707,0.647058823529412,1,2,2,1,1,1,3,3,4
783,0.195159778243307,0.158917418459403,0.162629757785467,2,2,2,2,2,2,2,2,2
784,0.815789169106839,0.569743233865371,0.57439446366782,2,2,2,2,2,2,2,2,3
785,0.384451568847583,0.323386537126995,0.311418685121107,2,2,2,2,2,2,2,2,2
786,0.285239754169512,0.210964607911173,0.214532871972318,4,5,4,4,4,3,5,6,6
787,0.26330713764887,0.192227619708536,0.193771626297578,2,2,2,2,2,2,2,2,2
788,1,0.953504510756419,0.951557093425606,1,1,1,1,1,1,1,1,1
789,0.155877825488131,0.111034004163775,0.134948096885813,2,2,2,2,2,2,2,2,2
790,0.265702943252972,0.221374045801527,0.204152249134948,2,2,2,2,2,2,2,2,3
791,0.388189951505191,0.328938237335184,0.346020761245675,3,3,3,2,2,2,4,5,5
792,1,0.989590562109646,0.986159169550173,1,1,1,1,1,1,1,1,1
793,0.927824909433919,0.638445523941707,0.647058823529412,1,2,2,1,1,1,2,2,2
794,0.941551602412009,0.670367800138792,0.688581314878893,1,1,2,1,1,1,2,2,5
795,0.2692445689286,0.174184594031922,0.183391003460208,2,2,2,2,2,2,2,2,2
796,0.662527054085022,0.538514920194309,0.515570934256055,2,2,2,2,2,2,2,2,3
797,0.439589819562274,0.384455239417071,0.394463667820069,2,2,2,2,2,2,2,2,2
798,1,0.829979181124219,0.826989619377163,1,1,1,1,1,1,1,1,1
799,0.78109049663777,0.544066620402498,0.57439446366782,3,3,3,2,2,2,3,3,4
800,0.183690003587921,0.125607217210271,0.134948096885813,3,3,3,2,2,2,4,4,5
801,0.985729331836437,0.851492019430951,0.830449826989619,1,1,1,1,1,1,1,1,2
802,0.390689922570341,0.244968771686329,0.26643598615917,4,5,5,2,2,2,6,6,5
803,0.795094964178655,0.700902151283831,0.716262975778547,2,2,2,2,2,2,2,2,2
804,1,0.834836918806384,0.84083044982699,1,1,1,1,1,1,1,1,1
805,0.578002569414706,0.405968077723803,0.404844290657439,4,5,5,3,3,4,7,6,8
806,0.617678036133841,0.578764746703678,0.560553633217993,2,2,2,2,2,2,2,2,2
807,0.823265934422055,0.721721027064539,0.730103806228374,2,2,2,2,2,2,4,4,4
808,0.545815441950903,0.405274115197779,0.384083044982699,2,3,4,2,2,2,3,4,4
809,0.722815708151526,0.562803608605135,0.529411764705882,2,3,4,2,2,2,5,5,5
810,0.99883103204824,0.76058292852186,0.785467128027682,1,1,1,1,1,1,1,1,1
811,0.915024131665143,0.60235947258848,0.622837370242215,1,1,1,1,1,1,1,2,3
812,0.98526637423178,0.769604441360167,0.792387543252595,1,1,1,1,1,1,1,1,2
813,1,0.82234559333796,0.792387543252595,1,1,1,1,1,1,1,1,1
814,0.88949201976829,0.626648160999306,0.650519031141868,2,2,2,1,1,1,3,3,4
815,0.515700049767942,0.467730742539903,0.480968858131488,2,2,2,2,2,2,2,2,2
816,0.288202682839319,0.192227619708536,0.176470588235294,3,3,3,3,3,3,4,3,3
817,0.752479716669946,0.480916030534351,0.442906574394464,2,2,2,2,2,2,2,2,3
818,0.932141989097348,0.784871616932686,0.757785467128028,2,2,2,1,1,2,2,2,2
819,0.413479010659599,0.255378209576683,0.238754325259516,2,3,4,2,2,2,6,7,7
820,0.400562493489659,0.261623872310895,0.245674740484429,4,3,3,2,2,2,4,3,4
821,0.618789134385019,0.452463566967384,0.408304498269896,2,3,3,2,2,2,3,4,4
822,0.863612689667944,0.659958362248439,0.657439446366782,2,2,2,1,1,1,2,2,5
823,0.365470307056631,0.258154059680777,0.228373702422145,3,3,4,2,3,3,6,5,5
824,0.37628036712538,0.263705759888966,0.26643598615917,4,3,3,3,3,3,4,3,3
825,0.496394717653731,0.313671061762665,0.328719723183391,3,3,3,2,2,2,4,4,5
826,0.57032904711751,0.453157529493407,0.442906574394464,3,3,3,2,2,2,3,3,3
827,0.905626092290599,0.601665510062457,0.643598615916955,2,2,2,1,1,1,2,2,5
828,0.740697445631416,0.492019430950729,0.460207612456747,2,2,2,2,2,2,3,3,3
829,0.616532216062314,0.380985426786954,0.397923875432526,3,3,3,3,3,3,3,3,4
830,0.3819284499022,0.25676613462873,0.283737024221453,3,3,3,3,3,3,4,4,5
831,0.633175541949746,0.467730742539903,0.501730103806228,2,2,2,2,2,2,3,3,3
832,0.393178319695374,0.255378209576683,0.252595155709343,2,2,3,2,2,2,2,3,3
833,0.873959792132036,0.782095766828591,0.768166089965398,2,2,3,1,1,1,3,3,4
834,0.216073888033703,0.140180430256766,0.107266435986159,4,4,4,3,3,3,5,5,8
835,0.840140739111816,0.646079111727967,0.647058823529412,2,2,2,2,2,2,3,3,4
836,0.560433328317959,0.38029146426093,0.314878892733564,2,2,3,2,2,2,2,3,4
837,0.904040462494647,0.652324774462179,0.626297577854671,2,2,2,1,1,1,2,2,2
838,0.304533512343607,0.253296321998612,0.245674740484429,2,2,2,2,2,2,2,2,2
839,1,0.947258848022207,0.923875432525952,1,1,1,1,1,1,1,1,1
840,0.314556544484439,0.253990284524636,0.231833910034602,2,2,2,2,2,2,2,2,3
841,0.711588986238585,0.535739070090215,0.539792387543253,2,2,2,2,2,2,2,3,3
842,1,0.913948646773074,0.885813148788927,1,1,1,1,1,1,1,1,1
843,0.066214511406118,0.0360860513532269,0.0484429065743945,2,2,2,2,2,2,2,2,2
844,0.995185240911564,0.894517696044414,0.910034602076125,1,1,1,1,1,1,1,1,1
845,0.273364891610051,0.174184594031922,0.176470588235294,3,3,3,3,3,3,3,3,4
846,0.480989803358757,0.396946564885496,0.387543252595156,3,3,2,2,3,2,3,3,3
847,0.998923623569172,0.960444136016655,0.955017301038062,1,1,1,1,1,1,1,1,1
848,0.736600270830199,0.430950728660652,0.487889273356401,2,2,3,1,1,1,7,7,7
849,0.342542331685976,0.204024982650937,0.214532871972318,2,2,2,2,2,2,2,3,4
850,0.995081075450516,0.789035392088827,0.761245674740484,1,1,1,1,1,1,1,1,2
851,0.546579321998588,0.433032616238723,0.43598615916955,2,2,3,2,2,2,2,3,4
852,0.485862432147776,0.31089521165857,0.301038062283737,5,5,4,3,3,4,6,6,5
853,0.612053101237254,0.471200555170021,0.456747404844291,2,2,2,2,2,2,2,2,3
854,0.80150692700316,0.616932685634976,0.619377162629758,2,2,4,2,2,2,3,4,4
855,0.0877420400226849,0.0652324774462179,0.0622837370242214,2,2,2,2,2,2,2,2,2
856,0.236768092961887,0.146426092990978,0.169550173010381,2,2,2,2,2,2,2,2,2
857,0.999143528431384,0.902845246356697,0.875432525951557,1,1,1,1,1,1,1,1,2
858,0.937986828856147,0.709229701596114,0.754325259515571,2,2,2,1,1,1,2,2,2
859,0.300146989039479,0.238723108952117,0.224913494809689,4,4,3,4,4,3,4,4,5
860,0.629460307172371,0.569049271339348,0.581314878892734,2,2,2,2,2,2,2,2,2
861,0.97913218597007,0.685634975711312,0.709342560553633,1,1,1,1,1,1,1,1,2
862,0.66928623511302,0.495489243580847,0.508650519031142,2,3,5,2,2,2,5,4,5
863,0.687306859874307,0.531575294934074,0.539792387543253,3,3,2,3,3,2,3,3,3
864,0.448166109188551,0.369882026370576,0.359861591695502,3,3,3,2,2,3,4,4,3
865,0.793856552586197,0.650242886884108,0.664359861591695,2,2,2,2,2,2,3,3,4
866,0.891042927743892,0.698126301179736,0.705882352941177,1,1,2,1,1,1,3,4,5
867,0.792247774910013,0.736294240111034,0.719723183391003,2,2,2,2,2,2,2,2,2
868,0.701762711079733,0.437196391394865,0.43598615916955,2,2,4,1,1,2,5,6,9
869,0.160414810013773,0.117279666897988,0.121107266435986,3,3,3,2,2,3,3,3,3
870,0.461985393687573,0.335183900069396,0.332179930795848,4,3,3,2,3,3,7,6,7
871,1,0.897293546148508,0.882352941176471,1,1,1,1,1,1,1,1,1
872,0.333479936574808,0.306731436502429,0.314878892733564,2,2,2,2,2,2,2,2,2
873,1,0.908396946564885,0.920415224913495,1,1,1,1,1,1,1,1,1
874,0.846830476499115,0.605829285218598,0.619377162629758,2,2,2,2,2,2,2,2,2
875,0.501834469508455,0.342817487855656,0.346020761245675,3,3,4,3,3,3,5,3,4
876,0.778752560734251,0.589174184594032,0.608996539792388,3,3,3,1,1,1,3,5,6
877,1,0.918112421929216,0.913494809688581,1,1,1,1,1,1,1,1,1
878,0.339104871471395,0.305343511450382,0.307958477508651,2,2,2,2,2,2,2,2,2
879,0.535341026145531,0.418459403192228,0.43598615916955,4,4,3,2,2,3,4,4,3
880,0.745859422923346,0.439972241498959,0.453287197231834,3,4,4,1,1,1,5,5,5
881,0.992650548026065,0.665510062456627,0.664359861591695,1,1,1,1,1,1,1,1,3
882,0.783277971319776,0.652324774462179,0.647058823529412,2,2,2,2,2,2,2,2,2
883,0.297149338549322,0.260929909784872,0.273356401384083,2,2,2,2,2,2,2,3,2
884,0.541521510167706,0.374045801526718,0.352941176470588,2,2,2,2,2,2,3,3,6
885,0.5186282566174,0.394864677307425,0.397923875432526,3,3,4,3,3,3,4,4,4
886,0.963437923172185,0.739070090215128,0.695501730103806,1,1,1,1,1,1,1,1,4
887,0.957986597377345,0.786259541984733,0.778546712802768,1,1,1,1,1,1,2,2,2
888,0.872605641138413,0.77029840388619,0.764705882352941,2,2,2,1,2,1,2,3,3
889,0.0874989872802398,0.0520471894517696,0.0588235294117647,5,5,4,3,3,3,5,5,4
890,0.929827201074062,0.680777238029146,0.667820069204152,2,2,2,1,1,1,2,2,5
891,0.82652978553489,0.617626648160999,0.667820069204152,2,2,2,2,2,2,3,3,3
892,1,0.935461485079806,0.930795847750865,1,1,1,1,1,1,1,1,1
893,0.23711531116538,0.196391394864677,0.211072664359862,4,3,3,2,3,3,4,3,3
894,0.52791055659078,0.405968077723803,0.401384083044983,3,3,3,2,2,2,4,4,6
895,0.864191386673765,0.771686328938237,0.792387543252595,2,2,2,2,2,2,2,2,2
896,0.583650652191526,0.403192227619709,0.397923875432526,3,3,3,3,3,3,3,3,4
897,0.216768324440689,0.17765440666204,0.162629757785467,3,2,2,3,2,2,3,2,2
898,1,0.778625954198473,0.761245674740484,1,1,1,1,1,1,1,1,2
